Area Code,State,Market,Market Size,Profit,Margin,Sales,COGS,Total Expenses,Marketing,Inventory,Budget Profit,Budget COGS,Budget Margin,Budget Sales,ProductId,Date,Product Type,Product,Type,Customer_ID,Age,Gender,Annual_Income,Total_Spend,Years_as_Customer,Num_of_Purchases,Average_Transaction_Amount,Num_of_Returns,Num_of_Support_Contacts,Satisfaction_Score,Last_Purchase_Days_Ago,Email_Opt_In,Promotion_Response,Target_Churn
337,Louisiana,South,Small Market,70.0,71.0,127.0,48.0,24.0,13.0,829.0,80.0,70.0,90.0,160.0,2,10/01/11 00:00:00,Coffee,Columbian,Regular,774,63,Female,40.69,3666.46,10,21,393.49,0,2,2,46,False,Unsubscribed,True
337,Louisiana,South,Small Market,72.0,77.0,129.0,53.0,23.0,14.0,803.0,80.0,60.0,100.0,160.0,3,05/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf,775,36,Other,90.85,1438.91,10,88,27.65,1,4,3,312,True,Unsubscribed,True
337,Louisiana,South,Small Market,46.0,51.0,91.0,34.0,20.0,9.0,863.0,50.0,40.0,60.0,100.0,3,12/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf,776,69,Male,87.6,7388.98,8,63,269.6,4,0,1,88,True,Unsubscribed,True
337,Louisiana,South,Small Market,70.0,113.0,180.0,67.0,43.0,20.0,400.0,80.0,50.0,100.0,150.0,5,01/01/10 00:00:00,Espresso,Caffe Mocha,Regular,777,67,Male,122.27,8401.24,12,63,435.24,9,4,3,64,True,Ignored,True
337,Louisiana,South,Small Market,41.0,79.0,126.0,47.0,38.0,14.0,366.0,40.0,40.0,60.0,100.0,5,08/01/10 00:00:00,Espresso,Caffe Mocha,Regular,778,25,Other,140.24,3234.19,7,79,18.98,1,4,3,113,True,Ignored,False
337,Louisiana,South,Small Market,57.0,78.0,124.0,47.0,34.0,14.0,371.0,40.0,40.0,60.0,100.0,5,06/01/11 00:00:00,Espresso,Caffe Mocha,Regular,779,44,Female,171.35,7856.73,14,16,193.0,3,4,3,329,True,Unsubscribed,True
337,Louisiana,South,Small Market,79.0,94.0,161.0,57.0,41.0,17.0,349.0,60.0,40.0,80.0,120.0,5,09/01/11 00:00:00,Espresso,Caffe Mocha,Regular,780,67,Male,109.5,6141.11,3,5,418.21,8,4,4,291,True,Unsubscribed,True
337,Louisiana,South,Small Market,48.0,89.0,150.0,61.0,41.0,19.0,390.0,50.0,50.0,70.0,120.0,6,01/01/10 00:00:00,Espresso,Decaf Espresso,Decaf,781,64,Female,90.56,7862.42,8,95,132.17,8,3,5,302,True,Ignored,False
337,Louisiana,South,Small Market,75.0,89.0,168.0,61.0,43.0,19.0,390.0,50.0,50.0,70.0,120.0,6,01/01/11 00:00:00,Espresso,Decaf Espresso,Decaf,782,47,Other,45.92,4172.24,4,97,15.97,3,4,2,164,False,Responded,True
337,Louisiana,South,Small Market,46.0,67.0,120.0,46.0,36.0,14.0,454.0,40.0,30.0,60.0,90.0,6,09/01/11 00:00:00,Espresso,Decaf Espresso,Decaf,783,21,Male,164.87,7501.01,13,86,176.88,5,4,4,187,False,Unsubscribed,False
337,Louisiana,South,Small Market,50.0,71.0,128.0,49.0,37.0,15.0,454.0,30.0,30.0,60.0,90.0,6,11/01/11 00:00:00,Espresso,Decaf Espresso,Decaf,784,28,Female,148.41,4144.24,1,2,26.95,8,3,5,189,False,Unsubscribed,True
337,Louisiana,South,Small Market,35.0,63.0,112.0,49.0,28.0,16.0,623.0,40.0,40.0,60.0,100.0,8,01/01/10 00:00:00,Herbal Tea,Chamomile,Decaf,785,38,Male,93.56,978.7,6,51,458.69,2,1,5,183,False,Unsubscribed,True
337,Louisiana,South,Small Market,35.0,63.0,112.0,49.0,28.0,16.0,617.0,40.0,40.0,60.0,100.0,8,02/01/10 00:00:00,Herbal Tea,Chamomile,Decaf,786,60,Male,113.32,5550.73,1,24,427.86,3,2,5,24,True,Responded,True
337,Louisiana,South,Small Market,34.0,62.0,110.0,48.0,28.0,15.0,611.0,40.0,40.0,60.0,100.0,8,03/01/10 00:00:00,Herbal Tea,Chamomile,Decaf,787,19,Female,139.73,4597.85,4,65,216.74,8,2,5,356,False,Ignored,True
337,Louisiana,South,Small Market,85.0,130.0,231.0,101.0,45.0,33.0,552.0,80.0,90.0,120.0,210.0,8,11/01/10 00:00:00,Herbal Tea,Chamomile,Decaf,788,38,Female,49.67,2603.51,11,15,209.83,0,4,1,121,True,Responded,False
337,Louisiana,South,Small Market,50.0,63.0,110.0,48.0,25.0,15.0,593.0,40.0,40.0,60.0,100.0,8,06/01/11 00:00:00,Herbal Tea,Chamomile,Decaf,789,34,Male,24.9,8931.92,18,92,489.92,5,4,1,93,False,Responded,True
337,Louisiana,South,Small Market,44.0,60.0,105.0,46.0,26.0,15.0,587.0,40.0,40.0,60.0,100.0,8,07/01/11 00:00:00,Herbal Tea,Chamomile,Decaf,790,60,Other,77.15,3890.25,17,78,249.74,8,2,4,37,True,Responded,False
337,Louisiana,South,Small Market,82.0,90.0,169.0,69.0,35.0,22.0,572.0,60.0,60.0,90.0,150.0,8,09/01/11 00:00:00,Herbal Tea,Chamomile,Decaf,791,68,Male,127.21,487.35,9,38,223.98,0,0,2,91,True,Ignored,True
337,Louisiana,South,Small Market,35.0,98.0,178.0,80.0,63.0,30.0,494.0,50.0,70.0,100.0,170.0,9,04/01/10 00:00:00,Herbal Tea,Lemon,Decaf,792,46,Other,107.59,3883.14,19,53,206.23,0,0,2,149,False,Ignored,False
337,Louisiana,South,Small Market,33.0,96.0,173.0,77.0,63.0,29.0,529.0,40.0,70.0,90.0,160.0,9,05/01/10 00:00:00,Herbal Tea,Lemon,Decaf,793,44,Male,144.66,4302.65,16,99,165.67,0,4,4,216,False,Responded,False
337,Louisiana,South,Small Market,38.0,102.0,184.0,82.0,64.0,31.0,601.0,40.0,70.0,100.0,170.0,9,11/01/10 00:00:00,Herbal Tea,Lemon,Decaf,794,41,Female,167.54,8630.21,11,77,178.18,5,2,2,254,True,Responded,True
337,Louisiana,South,Small Market,52.0,98.0,190.0,80.0,63.0,30.0,494.0,50.0,70.0,100.0,170.0,9,04/01/11 00:00:00,Herbal Tea,Lemon,Decaf,795,66,Other,107.92,8011.91,6,3,227.75,5,0,4,323,True,Ignored,True
337,Louisiana,South,Small Market,46.0,96.0,171.0,77.0,59.0,29.0,529.0,40.0,70.0,90.0,160.0,9,05/01/11 00:00:00,Herbal Tea,Lemon,Decaf,796,20,Other,44.17,2079.67,14,98,462.53,9,0,2,203,False,Unsubscribed,True
337,Louisiana,South,Small Market,56.0,102.0,196.0,82.0,64.0,31.0,601.0,40.0,70.0,100.0,170.0,9,11/01/11 00:00:00,Herbal Tea,Lemon,Decaf,797,56,Male,173.11,8406.39,4,79,440.15,7,2,3,126,True,Ignored,False
337,Louisiana,South,Small Market,-10.0,61.0,104.0,44.0,63.0,39.0,-508.0,10.0,30.0,60.0,90.0,4,08/01/11 00:00:00,Espresso,Caffe Latte,Regular,798,27,Male,123.5,2554.48,5,18,383.76,7,0,1,242,True,Responded,False
339,Massachusetts,East,Major Market,589.0,451.0,553.0,68.0,54.0,22.0,-348.0,400.0,60.0,430.0,490.0,2,04/01/11 00:00:00,Coffee,Columbian,Regular,799,20,Other,153.19,3485.15,4,45,394.05,8,2,4,292,True,Ignored,True
339,Massachusetts,East,Major Market,9.0,26.0,44.0,18.0,17.0,5.0,486.0,20.0,10.0,30.0,40.0,13,07/01/10 00:00:00,Tea,Green Tea,Regular,800,62,Female,146.84,860.5,4,72,217.72,0,3,5,52,True,Responded,True
339,Massachusetts,East,Major Market,6.0,68.0,105.0,37.0,62.0,33.0,540.0,20.0,30.0,70.0,100.0,5,08/01/10 00:00:00,Espresso,Caffe Mocha,Regular,801,59,Other,194.28,648.03,8,28,295.58,7,4,2,275,True,Ignored,True
339,Massachusetts,East,Major Market,-20.0,52.0,99.0,47.0,72.0,42.0,571.0,-10.0,40.0,50.0,90.0,5,12/01/10 00:00:00,Espresso,Caffe Mocha,Regular,802,43,Other,73.16,6840.52,11,24,449.49,2,2,4,275,True,Unsubscribed,True
339,Massachusetts,East,Major Market,-18.0,65.0,125.0,52.0,77.0,47.0,458.0,10.0,40.0,70.0,110.0,5,04/01/11 00:00:00,Espresso,Caffe Mocha,Regular,803,54,Female,146.96,9241.08,9,66,172.13,4,1,3,283,True,Unsubscribed,True
339,Massachusetts,East,Major Market,8.0,68.0,104.0,37.0,58.0,33.0,540.0,20.0,30.0,70.0,100.0,5,08/01/11 00:00:00,Espresso,Caffe Mocha,Regular,804,44,Female,85.82,4980.87,9,72,204.73,1,2,3,256,True,Ignored,False
339,Massachusetts,East,Major Market,-12.0,68.0,128.0,52.0,76.0,47.0,554.0,0.0,50.0,60.0,110.0,5,11/01/11 00:00:00,Espresso,Caffe Mocha,Regular,805,22,Male,91.17,8456.53,18,58,139.89,6,3,1,59,True,Responded,True
339,Massachusetts,East,Major Market,17.0,72.0,130.0,58.0,55.0,22.0,338.0,30.0,40.0,60.0,100.0,9,01/01/10 00:00:00,Herbal Tea,Lemon,Decaf,806,59,Male,61.51,7958.14,18,76,32.02,7,1,4,290,False,Unsubscribed,True
339,Massachusetts,East,Major Market,9.0,60.0,109.0,49.0,51.0,18.0,414.0,20.0,30.0,50.0,80.0,9,08/01/10 00:00:00,Herbal Tea,Lemon,Decaf,807,28,Male,81.92,6680.32,6,58,17.95,9,0,4,168,True,Responded,False
339,Massachusetts,East,Major Market,19.0,66.0,128.0,54.0,53.0,20.0,404.0,20.0,30.0,30.0,60.0,9,10/01/11 00:00:00,Herbal Tea,Lemon,Decaf,808,30,Female,190.69,9784.47,17,11,143.49,2,1,2,340,True,Unsubscribed,True
339,Massachusetts,East,Major Market,23.0,43.0,72.0,29.0,20.0,8.0,862.0,30.0,30.0,40.0,70.0,11,09/01/10 00:00:00,Tea,Darjeeling,Regular,809,58,Other,72.66,8041.66,4,9,471.18,6,1,5,340,True,Ignored,False
339,Massachusetts,East,Major Market,31.0,52.0,88.0,36.0,21.0,10.0,862.0,40.0,30.0,60.0,90.0,11,11/01/10 00:00:00,Tea,Darjeeling,Regular,810,51,Female,64.28,2820.96,19,15,168.88,3,0,3,5,True,Ignored,True
339,Massachusetts,East,Major Market,84.0,149.0,298.0,149.0,65.0,41.0,1156.0,100.0,140.0,150.0,290.0,7,05/01/10 00:00:00,Espresso,Regular Espresso,Regular,811,55,Male,124.96,7911.24,4,94,445.4,3,1,5,204,False,Unsubscribed,True
339,Massachusetts,East,Major Market,83.0,149.0,298.0,149.0,66.0,41.0,1245.0,100.0,140.0,150.0,290.0,7,06/01/10 00:00:00,Espresso,Regular Espresso,Regular,812,57,Other,66.45,6957.35,17,96,67.88,9,0,3,102,False,Ignored,False
339,Massachusetts,East,Major Market,112.0,146.0,288.0,145.0,60.0,40.0,1304.0,100.0,130.0,150.0,280.0,7,07/01/11 00:00:00,Espresso,Regular Espresso,Regular,813,50,Male,105.21,4055.25,1,27,340.59,6,1,2,86,True,Ignored,False
347,New York,East,Major Market,236.0,374.0,623.0,249.0,138.0,87.0,2580.0,230.0,220.0,340.0,560.0,2,11/01/10 00:00:00,Coffee,Columbian,Regular,814,51,Other,170.15,860.29,16,52,171.0,9,0,1,6,False,Ignored,False
347,New York,East,Major Market,54.0,80.0,134.0,54.0,26.0,15.0,456.0,70.0,50.0,90.0,140.0,13,01/01/10 00:00:00,Tea,Green Tea,Regular,815,44,Female,61.47,2222.16,3,42,447.32,9,2,4,143,False,Unsubscribed,True
347,New York,East,Major Market,117.0,112.0,201.0,77.0,33.0,21.0,449.0,90.0,80.0,120.0,200.0,13,02/01/11 00:00:00,Tea,Green Tea,Regular,816,53,Male,96.8,7992.66,12,81,351.89,1,3,3,79,True,Responded,True
347,New York,East,Major Market,137.0,136.0,228.0,94.0,34.0,26.0,562.0,120.0,90.0,150.0,240.0,13,06/01/11 00:00:00,Tea,Green Tea,Regular,817,43,Female,129.89,2560.0,19,42,177.64,5,3,3,75,True,Responded,False
347,New York,East,Major Market,-266.0,-85.0,77.0,162.0,181.0,147.0,2321.0,-240.0,150.0,-80.0,70.0,5,07/01/10 00:00:00,Espresso,Caffe Mocha,Regular,818,68,Female,118.21,9978.79,1,46,248.89,4,1,4,146,False,Ignored,False
347,New York,East,Major Market,-202.0,-60.0,61.0,121.0,142.0,109.0,3385.0,-190.0,110.0,-60.0,50.0,5,11/01/10 00:00:00,Espresso,Caffe Mocha,Regular,819,42,Female,195.45,6970.48,14,96,124.97,3,3,1,110,True,Responded,True
347,New York,East,Major Market,-367.0,-85.0,76.0,162.0,168.0,147.0,2321.0,-240.0,150.0,-80.0,70.0,5,07/01/11 00:00:00,Espresso,Caffe Mocha,Regular,820,36,Other,142.47,4824.5,9,27,24.75,9,3,3,216,False,Responded,False
347,New York,East,Major Market,-177.0,-32.0,194.0,214.0,87.0,66.0,1480.0,-80.0,160.0,-20.0,140.0,10,03/01/11 00:00:00,Herbal Tea,Mint,Decaf,821,38,Female,153.19,5747.32,2,70,41.72,4,1,5,195,True,Responded,False
347,New York,East,Major Market,101.0,139.0,234.0,95.0,38.0,26.0,821.0,120.0,100.0,150.0,250.0,11,01/01/10 00:00:00,Tea,Darjeeling,Regular,822,48,Female,194.05,6147.64,16,78,407.77,1,0,2,215,True,Unsubscribed,False
347,New York,East,Major Market,106.0,145.0,245.0,100.0,39.0,28.0,981.0,130.0,100.0,160.0,260.0,11,09/01/10 00:00:00,Tea,Darjeeling,Regular,823,46,Other,94.6,9692.55,7,10,372.39,9,4,1,317,True,Responded,False
347,New York,East,Major Market,148.0,137.0,247.0,95.0,37.0,26.0,809.0,120.0,100.0,150.0,250.0,11,02/01/11 00:00:00,Tea,Darjeeling,Regular,824,26,Female,83.97,1701.24,7,22,336.32,0,2,5,147,False,Responded,False
347,New York,East,Major Market,151.0,139.0,249.0,95.0,37.0,26.0,799.0,120.0,100.0,150.0,250.0,11,03/01/11 00:00:00,Tea,Darjeeling,Regular,825,36,Female,27.9,2796.72,13,3,457.44,1,3,3,209,False,Responded,False
347,New York,East,Major Market,141.0,132.0,238.0,91.0,37.0,25.0,777.0,120.0,90.0,150.0,240.0,12,04/01/11 00:00:00,Tea,Earl Grey,Regular,826,43,Female,53.16,7124.95,19,33,133.67,0,1,1,120,False,Ignored,True
347,New York,East,Major Market,167.0,163.0,274.0,113.0,39.0,31.0,897.0,140.0,110.0,180.0,290.0,12,06/01/11 00:00:00,Tea,Earl Grey,Regular,827,42,Other,62.69,2474.59,19,69,18.85,0,0,4,49,False,Ignored,True
347,New York,East,Major Market,288.0,284.0,557.0,239.0,90.0,66.0,1260.0,210.0,220.0,290.0,510.0,7,03/01/11 00:00:00,Espresso,Regular Espresso,Regular,828,57,Other,53.03,8725.84,18,41,458.2,5,1,1,323,True,Ignored,False
351,Massachusetts,East,Major Market,390.0,443.0,510.0,67.0,53.0,22.0,-3534.0,360.0,60.0,390.0,450.0,2,12/01/10 00:00:00,Coffee,Columbian,Regular,829,60,Male,155.86,3530.69,6,7,493.42,9,4,3,329,False,Ignored,True
351,Massachusetts,East,Major Market,599.0,487.0,546.0,64.0,49.0,21.0,-663.0,430.0,60.0,460.0,520.0,2,05/01/11 00:00:00,Coffee,Columbian,Regular,830,46,Female,116.46,1890.31,15,66,91.9,4,3,2,214,True,Unsubscribed,True
351,Massachusetts,East,Major Market,579.0,443.0,543.0,67.0,53.0,22.0,-3534.0,360.0,60.0,390.0,450.0,2,12/01/11 00:00:00,Coffee,Columbian,Regular,831,42,Other,140.17,571.45,3,54,334.31,5,4,5,100,True,Ignored,True
351,Massachusetts,East,Major Market,29.0,48.0,80.0,32.0,19.0,8.0,482.0,40.0,30.0,50.0,80.0,13,11/01/10 00:00:00,Tea,Green Tea,Regular,832,36,Female,167.68,5996.39,2,53,59.61,2,0,4,298,True,Ignored,True
351,Massachusetts,East,Major Market,14.0,26.0,44.0,18.0,15.0,5.0,478.0,20.0,10.0,30.0,40.0,13,06/01/11 00:00:00,Tea,Green Tea,Regular,833,21,Other,61.54,8270.29,7,63,37.1,0,2,1,80,False,Unsubscribed,False
351,Massachusetts,East,Major Market,-3.0,67.0,111.0,44.0,70.0,40.0,543.0,10.0,40.0,60.0,100.0,5,06/01/10 00:00:00,Espresso,Caffe Mocha,Regular,834,62,Other,78.67,2810.55,19,64,187.7,6,3,2,180,True,Unsubscribed,True
351,Massachusetts,East,Major Market,39.0,45.0,80.0,30.0,19.0,8.0,820.0,40.0,30.0,50.0,80.0,11,04/01/11 00:00:00,Tea,Darjeeling,Regular,835,37,Other,147.5,9183.64,10,77,59.29,4,0,2,117,False,Unsubscribed,False
351,Massachusetts,East,Major Market,46.0,52.0,94.0,36.0,21.0,10.0,862.0,40.0,30.0,60.0,90.0,11,11/01/11 00:00:00,Tea,Darjeeling,Regular,836,63,Male,90.7,7601.57,6,59,64.48,4,1,5,87,True,Responded,False
351,Massachusetts,East,Major Market,94.0,163.0,325.0,162.0,69.0,45.0,1091.0,100.0,150.0,160.0,310.0,7,04/01/10 00:00:00,Espresso,Regular Espresso,Regular,837,18,Female,25.27,706.88,18,46,252.05,2,1,1,346,False,Unsubscribed,True
351,Massachusetts,East,Major Market,87.0,153.0,306.0,153.0,66.0,42.0,1319.0,80.0,150.0,140.0,290.0,7,12/01/10 00:00:00,Espresso,Regular Espresso,Regular,838,28,Other,98.29,5769.07,5,87,269.64,8,2,1,328,False,Responded,True
352,Florida,East,Major Market,128.0,150.0,265.0,99.0,64.0,32.0,798.0,100.0,90.0,140.0,230.0,2,09/01/11 00:00:00,Coffee,Columbian,Regular,839,21,Female,183.49,5717.67,2,77,202.92,9,2,5,217,True,Unsubscribed,False
352,Florida,East,Major Market,105.0,120.0,220.0,86.0,49.0,26.0,490.0,70.0,80.0,110.0,190.0,3,02/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf,840,24,Other,93.62,2103.49,5,17,335.88,6,3,2,300,True,Ignored,True
352,Florida,East,Major Market,76.0,103.0,192.0,77.0,52.0,25.0,423.0,60.0,70.0,100.0,170.0,6,02/01/11 00:00:00,Espresso,Decaf Espresso,Decaf,841,45,Female,79.8,3411.99,8,68,493.48,7,0,1,16,False,Unsubscribed,False
352,Florida,East,Major Market,52.0,63.0,119.0,49.0,28.0,16.0,611.0,30.0,30.0,50.0,80.0,8,03/01/11 00:00:00,Herbal Tea,Chamomile,Decaf,842,53,Female,198.11,4636.96,5,87,422.51,7,0,4,240,False,Unsubscribed,True
352,Florida,East,Major Market,50.0,65.0,114.0,50.0,27.0,16.0,587.0,30.0,30.0,50.0,80.0,8,07/01/11 00:00:00,Herbal Tea,Chamomile,Decaf,843,24,Other,135.99,575.97,16,25,384.44,6,2,3,332,True,Unsubscribed,False
352,Florida,East,Major Market,26.0,74.0,132.0,59.0,51.0,22.0,403.0,30.0,40.0,60.0,100.0,9,07/01/11 00:00:00,Herbal Tea,Lemon,Decaf,844,37,Female,85.88,1582.79,3,6,213.99,6,4,1,24,True,Responded,False
352,Florida,East,Major Market,62.0,84.0,164.0,70.0,42.0,21.0,957.0,50.0,50.0,70.0,120.0,10,02/01/11 00:00:00,Herbal Tea,Mint,Decaf,845,52,Male,38.36,1723.64,13,85,171.63,0,2,4,171,True,Ignored,False
352,Florida,East,Major Market,32.0,53.0,89.0,36.0,21.0,10.0,838.0,40.0,30.0,60.0,90.0,11,05/01/10 00:00:00,Tea,Darjeeling,Regular,846,68,Male,161.81,3854.43,6,11,289.94,7,2,2,90,True,Unsubscribed,True
352,Florida,East,Major Market,23.0,42.0,70.0,28.0,19.0,7.0,875.0,40.0,20.0,50.0,70.0,11,11/01/10 00:00:00,Tea,Darjeeling,Regular,847,68,Female,147.45,7498.84,4,61,161.04,5,1,5,97,True,Responded,True
352,Florida,East,Major Market,34.0,42.0,75.0,28.0,19.0,7.0,875.0,40.0,20.0,50.0,70.0,11,11/01/11 00:00:00,Tea,Darjeeling,Regular,848,56,Female,185.94,8329.91,10,90,93.27,8,2,4,232,True,Ignored,False
360,Washington,West,Small Market,56.0,99.0,167.0,68.0,43.0,21.0,445.0,80.0,80.0,120.0,200.0,2,09/01/10 00:00:00,Coffee,Columbian,Regular,849,38,Other,59.11,1712.21,18,27,435.43,9,4,4,147,False,Unsubscribed,True
360,Washington,West,Small Market,65.0,84.0,151.0,58.0,40.0,18.0,331.0,70.0,70.0,100.0,170.0,2,02/01/11 00:00:00,Coffee,Columbian,Regular,850,61,Other,40.69,7543.87,18,26,69.15,9,1,1,306,True,Unsubscribed,False
360,Washington,West,Small Market,83.0,99.0,178.0,68.0,43.0,21.0,438.0,110.0,90.0,140.0,230.0,2,10/01/11 00:00:00,Coffee,Columbian,Regular,851,18,Female,150.33,6740.03,12,95,492.33,8,1,5,301,True,Responded,True
360,Washington,West,Small Market,86.0,104.0,188.0,72.0,46.0,23.0,461.0,80.0,80.0,120.0,200.0,2,12/01/11 00:00:00,Coffee,Columbian,Regular,852,54,Female,56.61,8917.81,3,26,137.1,0,4,5,204,False,Responded,True
360,Washington,West,Small Market,31.0,173.0,297.0,124.0,142.0,112.0,717.0,100.0,150.0,220.0,370.0,3,07/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf,853,63,Female,51.7,9691.03,12,70,371.25,8,4,4,44,True,Unsubscribed,True
360,Washington,West,Small Market,16.0,130.0,223.0,93.0,114.0,84.0,692.0,60.0,110.0,160.0,270.0,3,09/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf,854,59,Female,77.57,1332.16,12,28,39.94,7,1,4,291,True,Ignored,False
360,Washington,West,Small Market,25.0,132.0,242.0,95.0,115.0,86.0,554.0,70.0,110.0,170.0,280.0,3,04/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf,855,20,Male,167.03,898.67,2,65,403.54,4,1,2,28,True,Responded,False
360,Washington,West,Small Market,47.0,184.0,314.0,133.0,140.0,120.0,705.0,100.0,160.0,230.0,390.0,3,08/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf,856,51,Female,117.12,8017.33,18,34,262.73,0,1,1,329,False,Ignored,False
360,Washington,West,Small Market,8.0,105.0,180.0,75.0,97.0,68.0,522.0,20.0,40.0,80.0,120.0,13,01/01/10 00:00:00,Tea,Green Tea,Regular,857,30,Other,28.25,1705.49,2,3,484.09,0,4,5,265,False,Responded,True
360,Washington,West,Small Market,-3.0,75.0,128.0,53.0,78.0,48.0,597.0,0.0,30.0,50.0,80.0,13,06/01/10 00:00:00,Tea,Green Tea,Regular,858,33,Male,103.5,2026.29,2,74,251.24,7,0,3,336,False,Unsubscribed,True
360,Washington,West,Small Market,-3.0,76.0,131.0,55.0,79.0,49.0,627.0,-10.0,40.0,50.0,90.0,13,12/01/10 00:00:00,Tea,Green Tea,Regular,859,51,Female,143.12,8832.16,8,79,391.06,5,3,4,78,True,Unsubscribed,False
360,Washington,West,Small Market,0.0,87.0,160.0,63.0,87.0,57.0,506.0,10.0,40.0,60.0,100.0,13,03/01/11 00:00:00,Tea,Green Tea,Regular,860,41,Other,116.91,9395.75,1,62,123.93,0,3,3,55,True,Unsubscribed,True
360,Washington,West,Small Market,-7.0,66.0,112.0,47.0,66.0,42.0,622.0,0.0,30.0,40.0,70.0,13,07/01/11 00:00:00,Tea,Green Tea,Regular,861,30,Male,123.04,3252.87,13,40,180.63,7,2,4,302,False,Responded,True
360,Washington,West,Small Market,18.0,66.0,128.0,54.0,54.0,20.0,301.0,20.0,50.0,60.0,110.0,5,03/01/11 00:00:00,Espresso,Caffe Mocha,Regular,862,23,Female,60.46,8437.46,18,24,396.44,2,4,5,53,False,Ignored,True
360,Washington,West,Small Market,22.0,72.0,129.0,58.0,52.0,22.0,338.0,20.0,50.0,70.0,120.0,5,05/01/11 00:00:00,Espresso,Caffe Mocha,Regular,863,56,Female,172.59,8602.68,8,53,437.66,2,1,1,126,True,Ignored,False
360,Washington,West,Small Market,25.0,74.0,132.0,59.0,52.0,22.0,377.0,20.0,50.0,70.0,120.0,5,06/01/11 00:00:00,Espresso,Caffe Mocha,Regular,864,19,Female,121.05,6093.37,13,70,62.14,0,0,3,233,True,Responded,False
360,Washington,West,Small Market,25.0,74.0,132.0,59.0,52.0,22.0,403.0,20.0,50.0,70.0,120.0,5,07/01/11 00:00:00,Espresso,Caffe Mocha,Regular,865,28,Female,148.38,5704.28,7,35,348.69,6,2,2,187,True,Responded,True
360,Washington,West,Small Market,28.0,77.0,139.0,63.0,53.0,23.0,397.0,20.0,60.0,70.0,130.0,5,08/01/11 00:00:00,Espresso,Caffe Mocha,Regular,866,24,Male,196.74,5800.8,3,96,490.41,6,2,5,212,False,Ignored,True
360,Washington,West,Small Market,34.0,82.0,159.0,67.0,59.0,25.0,391.0,30.0,60.0,80.0,140.0,5,09/01/11 00:00:00,Espresso,Caffe Mocha,Regular,867,24,Other,97.08,3082.76,10,3,473.96,7,1,3,121,False,Responded,False
360,Washington,West,Small Market,77.0,103.0,187.0,86.0,44.0,26.0,1081.0,70.0,80.0,100.0,180.0,6,07/01/11 00:00:00,Espresso,Decaf Espresso,Decaf,868,56,Female,178.59,6226.78,19,79,188.52,2,4,4,255,False,Responded,True
360,Washington,West,Small Market,71.0,94.0,185.0,80.0,46.0,24.0,1055.0,80.0,60.0,90.0,150.0,6,10/01/11 00:00:00,Espresso,Decaf Espresso,Decaf,869,56,Male,21.31,2511.44,13,28,156.42,1,3,1,305,True,Responded,True
360,Washington,West,Small Market,76.0,96.0,188.0,80.0,45.0,24.0,1079.0,60.0,70.0,100.0,170.0,6,12/01/11 00:00:00,Espresso,Decaf Espresso,Decaf,870,29,Male,26.01,1858.56,19,28,75.91,9,0,4,348,False,Unsubscribed,True
360,Washington,West,Small Market,75.0,135.0,225.0,90.0,60.0,29.0,1139.0,80.0,70.0,120.0,190.0,8,08/01/10 00:00:00,Herbal Tea,Chamomile,Decaf,871,68,Other,126.25,4188.21,8,65,493.85,5,1,1,22,False,Responded,True
360,Washington,West,Small Market,171.0,186.0,329.0,123.0,71.0,40.0,932.0,120.0,100.0,170.0,270.0,8,03/01/11 00:00:00,Herbal Tea,Chamomile,Decaf,872,39,Male,76.06,7087.23,18,86,386.73,4,0,4,145,True,Unsubscribed,False
360,Washington,West,Small Market,171.0,188.0,334.0,125.0,73.0,41.0,1119.0,130.0,90.0,160.0,250.0,8,10/01/11 00:00:00,Herbal Tea,Chamomile,Decaf,873,68,Male,64.69,6252.13,15,18,316.64,3,4,3,167,False,Unsubscribed,False
360,Washington,West,Small Market,30.0,51.0,85.0,34.0,21.0,9.0,777.0,50.0,20.0,50.0,70.0,9,01/01/10 00:00:00,Herbal Tea,Lemon,Decaf,874,68,Other,70.03,9652.33,7,73,265.29,9,4,2,197,True,Unsubscribed,True
360,Washington,West,Small Market,29.0,49.0,82.0,33.0,20.0,9.0,768.0,50.0,20.0,50.0,70.0,9,03/01/10 00:00:00,Herbal Tea,Lemon,Decaf,875,69,Male,77.31,6499.91,7,9,405.13,7,2,4,352,False,Responded,True
360,Washington,West,Small Market,47.0,71.0,119.0,48.0,24.0,13.0,834.0,50.0,40.0,60.0,100.0,9,09/01/10 00:00:00,Herbal Tea,Lemon,Decaf,876,20,Male,151.21,1499.01,3,46,329.31,5,1,3,280,False,Responded,True
360,Washington,West,Small Market,47.0,51.0,95.0,34.0,22.0,9.0,777.0,50.0,20.0,50.0,70.0,9,01/01/11 00:00:00,Herbal Tea,Lemon,Decaf,877,30,Other,122.46,1696.06,18,14,248.93,5,2,3,174,True,Ignored,False
